"","id","TimeStamp","Date","Time","type","instrument","residence_time_sec","units","campaign","loc_samp","cas","procedure","mdl","ANALYTE_H2S","ANALYTE_CH4","GPS-Latitude","GPS-Longitude","Latitude","Longitude","True-Track","Mag-Track","Ground-Speed","Wind-Speed","Wind-Direction","Air-Temp","Barometer","GPS-DoP","ANALYTE_H2S_flag","ANALYTE_CH4_flag"
"79","MA01",2024-09-11 08:56:18,"2024-09-11","08:56:18","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.3389,2.1542,40.94644,-88.643853,40.946483,-88.643873,309.7,312.5,14.229,2.5,116.7,21.4,1018.8,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"80","MA01",2024-09-11 08:56:19,"2024-09-11","08:56:19","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.8814,2.1542,40.946458,-88.643919,40.9465,-88.643943,299,301.8,13.794,2,97.7,21.4,1018.9,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"81","MA01",2024-09-11 08:56:20,"2024-09-11","08:56:20","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.8814,2.1542,40.946466,-88.643986,40.946507,-88.644013,289.9,292.7,13.297,1.9,90.3,21.4,1019,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"82","MA01",2024-09-11 08:56:21,"2024-09-11","08:56:21","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.8814,2.1551,40.94647,-88.64405,40.94651,-88.64408,283.3,286.1,12.987,1.9,77.3,21.4,1018.9,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"83","MA01",2024-09-11 08:56:22,"2024-09-11","08:56:22","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.2783,2.1551,40.946471,-88.644114,40.94651,-88.644147,278.3,281.1,12.862,1.6,73,21.4,1018.9,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"84","MA01",2024-09-11 08:56:23,"2024-09-11","08:56:23","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.2783,2.1551,40.946472,-88.644182,40.946507,-88.644212,274.8,277.6,12.987,1.7,62.5,21.4,1018.9,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"85","MA01",2024-09-11 08:56:24,"2024-09-11","08:56:24","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.2783,2.1556,40.946472,-88.644249,40.946503,-88.644278,272.5,275.3,12.987,1.9,52.8,21.4,1018.9,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"86","MA01",2024-09-11 08:56:25,"2024-09-11","08:56:25","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.0249,2.1556,40.94647,-88.64432,40.946505,-88.644353,270.9,273.7,13.422,1.4,42.7,21.4,1018.9,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"87","MA01",2024-09-11 08:56:26,"2024-09-11","08:56:26","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.0249,2.1556,40.946469,-88.644395,40.946503,-88.644428,269.3,272.1,13.794,1.4,42.8,21.4,1019,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"88","MA01",2024-09-11 08:56:27,"2024-09-11","08:56:27","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.0249,2.1556,40.946467,-88.644472,40.946498,-88.644502,268.7,271.5,13.919,1.4,45.7,21.4,1019,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"89","MA01",2024-09-11 08:56:28,"2024-09-11","08:56:28","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.0249,2.1571,40.946466,-88.644545,40.946497,-88.644577,269.2,272,13.794,1.3,38,21.4,1019.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"90","MA01",2024-09-11 08:56:29,"2024-09-11","08:56:29","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.0412,2.1571,40.946466,-88.644616,40.946495,-88.644647,269.5,272.3,13.422,1.9,50.5,21.4,1019.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"91","MA01",2024-09-11 08:56:30,"2024-09-11","08:56:30","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.0412,2.1571,40.946466,-88.644684,40.946495,-88.644715,269.5,272.3,13.297,2.1,56.3,21.4,1019.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"92","MA01",2024-09-11 08:56:31,"2024-09-11","08:56:31","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.0412,2.1567,40.946465,-88.644756,40.946497,-88.644788,269.4,272.2,13.546,2,47.9,21.4,1019.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"93","MA01",2024-09-11 08:56:32,"2024-09-11","08:56:32","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,1.5191,2.1567,40.946465,-88.644832,40.94649,-88.644862,269.1,271.9,13.794,2.1,35,21.4,1019.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"94","MA01",2024-09-11 08:56:33,"2024-09-11","08:56:33","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,1.5191,2.1567,40.946465,-88.644908,40.946485,-88.644937,269,271.8,13.919,1.9,32.9,21.4,1019.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"95","MA01",2024-09-11 08:56:34,"2024-09-11","08:56:34","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,1.5191,2.1557,40.946465,-88.644986,40.94648,-88.645008,268.6,271.4,13.981,2.1,38.4,21.4,1019.6,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"96","MA01",2024-09-11 08:56:35,"2024-09-11","08:56:35","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.2747,2.1557,40.946466,-88.645065,40.94648,-88.645092,269,271.8,14.229,2.2,23.6,21.4,1019.7,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"97","MA01",2024-09-11 08:56:36,"2024-09-11","08:56:36","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.2747,2.1557,40.946466,-88.645142,40.946478,-88.645172,269.3,272.1,14.229,2.4,34.7,21.4,1019.7,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"98","MA01",2024-09-11 08:56:37,"2024-09-11","08:56:37","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.2747,2.1559,40.946466,-88.645219,40.946478,-88.645253,269.1,271.9,14.478,2.8,24.7,21.4,1019.8,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"99","MA01",2024-09-11 08:56:38,"2024-09-11","08:56:38","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.2747,2.1559,40.946465,-88.645302,40.946473,-88.645333,268.6,271.4,14.913,2.4,19.6,21.4,1019.8,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"100","MA01",2024-09-11 08:56:39,"2024-09-11","08:56:39","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.4253,2.1559,40.946465,-88.645385,40.946468,-88.64541,268.4,271.2,15.037,2.5,7.1,21.4,1019.9,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"101","MA01",2024-09-11 08:56:40,"2024-09-11","08:56:40","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.4253,2.1559,40.946464,-88.645465,40.946468,-88.64549,268.6,271.4,14.913,2.3,19.8,21.4,1020,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"102","MA01",2024-09-11 08:56:41,"2024-09-11","08:56:41","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.4253,2.1555,40.946462,-88.645544,40.94647,-88.64557,268.8,271.6,14.913,2.6,26.8,21.5,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"103","MA01",2024-09-11 08:56:42,"2024-09-11","08:56:42","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.822,2.1555,40.946462,-88.645624,40.946472,-88.645652,269.3,272.1,14.789,2.9,23.6,21.5,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"104","MA01",2024-09-11 08:56:43,"2024-09-11","08:56:43","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.822,2.1555,40.946461,-88.645702,40.946475,-88.645733,269.4,272.2,14.789,2.8,31.5,21.5,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"105","MA01",2024-09-11 08:56:44,"2024-09-11","08:56:44","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.822,2.1553,40.946461,-88.645781,40.946475,-88.64581,269.6,272.4,14.726,2.9,34.3,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"106","MA01",2024-09-11 08:56:45,"2024-09-11","08:56:45","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-0.1688,2.1553,40.946461,-88.645857,40.946478,-88.64589,270.3,273.1,14.478,2.9,36.6,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"107","MA01",2024-09-11 08:56:46,"2024-09-11","08:56:46","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-0.1688,2.1553,40.946461,-88.64593,40.946478,-88.64596,270.5,273.3,14.105,2.8,40.1,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"108","MA01",2024-09-11 08:56:47,"2024-09-11","08:56:47","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-0.1688,2.1547,40.946461,-88.646,40.946473,-88.646027,270.6,273.4,13.67,2.5,46.2,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"109","MA01",2024-09-11 08:56:48,"2024-09-11","08:56:48","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.2472,2.1547,40.946461,-88.646067,40.94647,-88.646095,270.7,273.5,13.173,2.5,31.4,21.5,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"110","MA01",2024-09-11 08:56:49,"2024-09-11","08:56:49","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.2472,2.1547,40.946461,-88.646131,40.946468,-88.646157,271.1,273.9,12.614,1.7,29.5,21.5,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"111","MA01",2024-09-11 08:56:50,"2024-09-11","08:56:50","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.2472,2.1547,40.946461,-88.646193,40.94647,-88.646218,271.6,274.4,12.179,1.6,52.1,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"112","MA01",2024-09-11 08:56:51,"2024-09-11","08:56:51","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.2472,2.1553,40.946462,-88.646251,40.946473,-88.646277,272.2,275,11.682,2.2,71.8,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"113","MA01",2024-09-11 08:56:52,"2024-09-11","08:56:52","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.6006,2.1553,40.946462,-88.646307,40.94647,-88.646322,271.8,274.6,11.247,2.3,70,21.5,1020,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"114","MA01",2024-09-11 08:56:53,"2024-09-11","08:56:53","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.6006,2.1543,40.946462,-88.646366,40.946468,-88.64638,271.1,273.9,11.495,1.8,54.4,21.5,1020,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"115","MA01",2024-09-11 08:56:54,"2024-09-11","08:56:54","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.9181,2.1543,40.946462,-88.64643,40.946468,-88.646443,270.3,273.1,11.93,2.1,43.1,21.5,1020,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"116","MA01",2024-09-11 08:56:55,"2024-09-11","08:56:55","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.9181,2.1543,40.946462,-88.646498,40.946467,-88.646508,269.7,272.5,12.427,2.3,24.3,21.5,1020,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"117","MA01",2024-09-11 08:56:56,"2024-09-11","08:56:56","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.9181,2.1557,40.946462,-88.646565,40.946467,-88.646572,269.6,272.4,12.427,1.9,18.9,21.5,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"118","MA01",2024-09-11 08:56:57,"2024-09-11","08:56:57","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.9181,2.1557,40.946462,-88.646632,40.946467,-88.64664,269.3,272.1,12.738,1.9,6.6,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"119","MA01",2024-09-11 08:56:58,"2024-09-11","08:56:58","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.5529,2.1557,40.946461,-88.646704,40.946467,-88.646717,269.1,271.9,13.173,2.3,359.9,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"120","MA01",2024-09-11 08:56:59,"2024-09-11","08:56:59","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.5529,2.1557,40.94646,-88.646776,40.946467,-88.64679,269.1,271.9,13.297,2.1,1.9,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"121","MA01",2024-09-11 08:57:00,"2024-09-11","08:57:00","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.5529,2.1557,40.946459,-88.646844,40.94647,-88.646865,269.5,272.3,13.111,2.3,6,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"122","MA01",2024-09-11 08:57:01,"2024-09-11","08:57:01","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.9906,2.1547,40.946458,-88.646911,40.946472,-88.646925,269.4,272.2,12.427,2,18.2,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"123","MA01",2024-09-11 08:57:02,"2024-09-11","08:57:02","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.9906,2.1547,40.946458,-88.646974,40.946465,-88.646977,269.4,272.2,11.93,1.5,3.8,21.5,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"124","MA01",2024-09-11 08:57:03,"2024-09-11","08:57:03","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-3.9906,2.1566,40.946458,-88.647036,40.946462,-88.647035,269.6,272.4,11.682,1.5,353.2,21.5,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"125","MA01",2024-09-11 08:57:04,"2024-09-11","08:57:04","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.5894,2.1566,40.946458,-88.647096,40.946458,-88.647085,269.3,272.1,11.371,1.3,6.8,21.5,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"126","MA01",2024-09-11 08:57:05,"2024-09-11","08:57:05","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.5894,2.1566,40.946458,-88.647158,40.94646,-88.647148,269,271.8,11.495,1,348.4,21.5,1020.5,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"127","MA01",2024-09-11 08:57:06,"2024-09-11","08:57:06","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.5894,2.1566,40.946458,-88.647226,40.946462,-88.64722,268.9,271.7,12.055,1.3,343.3,21.5,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"128","MA01",2024-09-11 08:57:07,"2024-09-11","08:57:07","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.5894,2.1558,40.946458,-88.647297,40.946463,-88.647293,269.1,271.9,12.614,1.4,354.4,21.5,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"129","MA01",2024-09-11 08:57:08,"2024-09-11","08:57:08","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-0.6292,2.1558,40.946458,-88.647367,40.946467,-88.647367,269.8,272.6,12.738,1.3,359.3,21.5,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"130","MA01",2024-09-11 08:57:09,"2024-09-11","08:57:09","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-0.6292,2.1558,40.946458,-88.647429,40.946465,-88.647427,270.9,273.7,11.682,1.4,9,21.5,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"131","MA01",2024-09-11 08:57:10,"2024-09-11","08:57:10","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-0.6292,2.1544,40.946458,-88.647474,40.946467,-88.647473,272.7,275.5,10.004,1,56.7,21.5,1020.5,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"132","MA01",2024-09-11 08:57:11,"2024-09-11","08:57:11","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.6495,2.1544,40.946458,-88.647502,40.94647,-88.647497,275.8,278.6,7.705,1.2,104.4,21.5,1020.5,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"133","MA01",2024-09-11 08:57:12,"2024-09-11","08:57:12","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.6495,2.1544,40.946458,-88.647516,40.946478,-88.64751,279.8,282.6,5.717,2.1,127.5,21.5,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"134","MA01",2024-09-11 08:57:13,"2024-09-11","08:57:13","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,2.6495,2.1542,40.946458,-88.647526,40.946482,-88.647513,282.3,285.1,4.35,2.5,136.1,21.5,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"135","MA01",2024-09-11 08:57:14,"2024-09-11","08:57:14","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.9118,2.1542,40.946458,-88.647534,40.946483,-88.647518,286.1,288.9,3.169,2.1,146.2,21.5,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"136","MA01",2024-09-11 08:57:15,"2024-09-11","08:57:15","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.9118,2.1542,40.946458,-88.647535,40.946485,-88.647525,291.2,294,2.361,3,117.5,21.5,1020.5,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"137","MA01",2024-09-11 08:57:16,"2024-09-11","08:57:16","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.9118,2.1544,40.946458,-88.647535,40.946483,-88.647542,293.5,296.3,2.051,2.5,118.1,21.5,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"138","MA01",2024-09-11 08:57:17,"2024-09-11","08:57:17","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.2966,2.1544,40.946458,-88.647535,40.946483,-88.647555,295,297.8,1.678,2.4,123.5,21.5,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"139","MA01",2024-09-11 08:57:18,"2024-09-11","08:57:18","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.2966,2.1544,40.946458,-88.647535,40.946488,-88.647575,296.2,299,1.553,2.3,123.9,21.5,1020,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"140","MA01",2024-09-11 08:57:19,"2024-09-11","08:57:19","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.2966,2.1569,40.946458,-88.647535,40.946493,-88.64759,297.4,300.2,1.491,2.3,126.7,21.6,1019.7,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"141","MA01",2024-09-11 08:57:20,"2024-09-11","08:57:20","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.0421,2.1569,40.946458,-88.647535,40.946495,-88.647595,298.4,301.2,1.243,2.3,123.9,21.6,1019.5,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"142","MA01",2024-09-11 08:57:21,"2024-09-11","08:57:21","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.0421,2.1569,40.946458,-88.647534,40.946492,-88.647595,298.6,301.4,0.994,2.2,122.9,21.6,1019.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"143","MA01",2024-09-11 08:57:22,"2024-09-11","08:57:22","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.0421,2.1569,40.946458,-88.647534,40.946485,-88.647582,300.5,303.3,0.684,1.9,122.1,21.6,1019.5,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"144","MA01",2024-09-11 08:57:23,"2024-09-11","08:57:23","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.0421,2.1572,40.946458,-88.647534,40.946478,-88.647562,305.7,308.5,0.435,1.7,123.1,21.6,1019.7,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"145","MA01",2024-09-11 08:57:24,"2024-09-11","08:57:24","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.9631,2.1572,40.946458,-88.647534,40.946477,-88.647555,307.8,310.6,0.311,1.7,122.5,21.6,1019.9,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"146","MA01",2024-09-11 08:57:25,"2024-09-11","08:57:25","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.9631,2.1572,40.946458,-88.647534,40.946477,-88.64755,308.6,311.4,0.186,1.7,123.1,21.6,1020.1,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"147","MA01",2024-09-11 08:57:26,"2024-09-11","08:57:26","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.9631,2.1584,40.946458,-88.647534,40.946478,-88.64755,312.1,314.9,0.062,1.6,118.2,21.6,1020.2,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"148","MA01",2024-09-11 08:57:27,"2024-09-11","08:57:27","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.0302,2.1584,40.946458,-88.647534,40.946478,-88.647552,313.2,316,0.062,1.5,118,21.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"149","MA01",2024-09-11 08:57:28,"2024-09-11","08:57:28","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.0302,2.1584,40.946458,-88.647534,40.946477,-88.647557,306.5,309.3,0.062,1.5,122.3,21.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"150","MA01",2024-09-11 08:57:29,"2024-09-11","08:57:29","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.0302,2.1584,40.946458,-88.647534,40.946475,-88.647562,302.3,305.1,0.062,1.5,128.5,21.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"151","MA01",2024-09-11 08:57:30,"2024-09-11","08:57:30","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,0.0302,2.1593,40.946458,-88.647534,40.946473,-88.647563,299.3,302.1,0.062,1.4,133.4,21.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"152","MA01",2024-09-11 08:57:31,"2024-09-11","08:57:31","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.0683,2.1593,40.946458,-88.647534,40.946473,-88.647567,301.6,304.4,0.062,1.5,133.3,21.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"153","MA01",2024-09-11 08:57:32,"2024-09-11","08:57:32","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-2.0683,2.1593,40.946458,-88.647534,40.946475,-88.647572,301,303.8,0.062,1.6,135.4,21.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"154","MA01",2024-09-11 08:57:33,"2024-09-11","08:57:33","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.4572,2.1607,40.946458,-88.647534,40.946475,-88.647575,305.4,308.2,0.062,1.5,136.9,21.6,1020.4,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"155","MA01",2024-09-11 08:57:34,"2024-09-11","08:57:34","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.4572,2.1607,40.946458,-88.647534,40.946472,-88.647577,305,307.8,0.062,1.5,136.1,21.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
"156","MA01",2024-09-11 08:57:35,"2024-09-11","08:57:35","Picarro","Picarro-G2204","0.0","ppb","LivingstonLandfill","off","7783-06-4","picarro",10.69,-1.4572,2.1607,40.946458,-88.647534,40.946472,-88.647575,317.6,320.4,0,1.6,133.2,21.6,1020.3,0.6,"MD,TESTTESTTEST,WHOOPER","WHOOPER"
